Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Warnings,Region,Date Scanned
-27.4618626,153.0397671,,"Item 133, Item 134","Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 231 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Rivoli Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",65%,0.23,TerryWhite Chemmart New Farm,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.735052
-27.50823945,153.05201814999998,,"Item 133, Item 134","Supermarket 'Seasons IGA Greenslopes' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 449 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'IGA Marketplace' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",65%,0.45,TerryWhite Chemmart Greenslopes,Seasons IGA Greenslopes,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.736053
-21.1537558,149.1656363,,Item 133,"Supermarket 'Nicks Super IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 122 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.12,AFS Fourways,Nicks Super IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.737053
-27.4917554,153.2172656,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 119 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.12,TerryWhite Chemmart,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.738052
-26.6266807,152.8662913,,Item 133,"Supermarket 'Mapleton IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 296 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.30,Lindner Family Pharmacy,Mapleton IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.739053
-27.3176634,152.9866926,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 521 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.52,Good Price Pharmacy Warehouse Brendale,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.741052
-27.5896061,152.7517741,,Item 133,"Supermarket 'IGA Pine Mountain Road' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 915 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.92,Brassall Pharmacy,IGA Pine Mountain Road,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.742052
-25.5359637,152.6924706,,Item 133,"Supermarket 'Maryborough IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 487 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.49,Priceline Pharmacy,Maryborough IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.743052
-27.6209528,152.8121827,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 1.72 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,1.72,Unknown Pharmacy,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.744052
-27.6525852,152.88862695,,"Item 133, Item 134","Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 1.28 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Augusta Village' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",65%,1.28,Chemist Warehouse,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.745052
-17.0930134,145.7916302,,Item 133,"Supermarket 'Supa IGA Gordonvale' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 1.92 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,1.92,Gordonvale Discount Drug Store,Supa IGA Gordonvale,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.746052
-15.4716045,145.2491374,,Item 133,"Supermarket 'Cornett's IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 261 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.26,Vitality Pharmacy Warehouse Cooktown,Cornett's IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.747053
-25.6257902,151.611642,,Item 133,"Supermarket 'IGA Gayndah' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 301 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.30,Gayndah Pharmacy,IGA Gayndah,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.748052
-27.4673741,153.1544016,,Item 133,"Supermarket 'IGA Wondall Road' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 819 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.82,Manly West Pharmacy,IGA Wondall Road,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.750053
-27.6306108,152.3948979,,Item 133,"Supermarket 'Super IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 122 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.12,LiveLife Pharmacy Laidley,Super IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.751053
-23.5197249,148.1573781,,Item 133,"Supermarket 'IGA Emerald' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 173 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.17,Direct Chemist Outlet Central Highlands,IGA Emerald,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.752053
-17.9354246,145.9255849,,Item 133,"Supermarket 'IGA Supa' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 200 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.20,Tully Raycare Family Pharmacy,IGA Supa,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.753054
-26.7220843,153.0588939,,Item 133,"Supermarket 'Chancellor Park IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 843 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.84,TerryWhite Chemmart Chancellor Park,Chancellor Park IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.754053
-20.3476002,148.9521964,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 399 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.40,Hamilton Island Pharmacy,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.755053
-27.4403137,153.0699985,,Item 133,"Supermarket 'Zeneldin's IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 134 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.13,TerryWhite Chemmart Portside Wharf,Zeneldin's IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.757052
-27.9692551,153.3758584,,Item 133,"Supermarket 'Spano's Supa IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 1.09 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,1.09,Ashmore City Chempro Chemist,Spano's Supa IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.758052
-26.5722428,148.7886718,,Item 133,"Supermarket 'Cornetts IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 114 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.11,Roma Pharmacy,Cornetts IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.759053
-26.6600742,150.1912996,,Item 133,"Supermarket 'Miles IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 577 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.58,Acton Health Pharmacy Miles,Miles IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.760053
-27.53163525,153.26602065,,"Item 133, Item 134","Supermarket 'IGA on Bloomfield' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 686 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Pizza Hut' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",65%,0.69,TerryWhite Chemmart Cleveland,IGA on Bloomfield,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.761052
-27.684655,153.0934046,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 115 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.12,Chemist Warehouse,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.762052
-26.3647568,152.8543709,,"Item 133, Item 134","Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 209 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'IGA' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",65%,0.21,Livelife Pharmacy Pomona,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.763052
-24.86717373333333,152.35301956666666,,"Item 133, Item 134","Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 227 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Boylans Garden & Pet' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Bundaberg Print and Office Supplies' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Toyota Parts Specialists' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'News Mail' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Tint A Car' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",65%,0.23,Priceline Pharmacy Bundaberg,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.764052
-27.9293153,153.1830751,,Item 133,"Supermarket 'Carlo's Supa IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 176 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.18,Mt Tamborine Chempro Chemist,Carlo's Supa IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.766052
-16.8186714,145.6353286,,Item 133,"Supermarket 'Cornett's Supermarkets IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 112 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.11,Discount Drug Store,Cornett's Supermarkets IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.767052
-20.0156711,148.2443518,,Item 133,"Supermarket 'Bowen Supa IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 345 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.35,LiveLife Pharmacy Bowen Healthcare,Bowen Supa IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.768053
-26.6628292,153.093029,,Item 133,"Supermarket 'Maud Street Grocer' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 527 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.53,Direct Chemist Outlet Maroochydore,Maud Street Grocer,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.769053
-26.1899417,152.6591886,,"Item 133, Item 134","Supermarket 'Supa IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 238 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Supa IGA' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",65%,0.24,Direct Chemist Outlet Gympie,Supa IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.770054
-25.9152775,153.0041078,,Item 133,"Supermarket 'IGA Tin Can Bay' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 218 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.22,Cooloola Pharmacy,IGA Tin Can Bay,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.771054
-28.2110561,152.0340488,,Item 133,"Supermarket 'Spanos Supa IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 423 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.42,Go Vita,Spanos Supa IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.772054
-28.415356,151.0813825,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 109 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.11,Inglewood Pharmacy,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.773054
-26.6875975,153.006752,,Item 133,"Supermarket 'Whites IGA Forest Glen' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 140 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.14,Chemist Warehouse Forest Glen,Whites IGA Forest Glen,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.774054
-27.9711326,153.4094337,,Item 133,"Supermarket 'IGA Queen Street Village' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 113 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.11,TerryWhite Chemmart Queen St Village,IGA Queen Street Village,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.776054
-26.407128,146.2411204,,Item 133,"Supermarket 'Cornetts IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 554 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.55,Charleville Pharmacy,Cornetts IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.777054
-25.5460942,152.6836764,,Item 133,"Supermarket 'Tinana Place Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 1.65 km) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,1.65,Priceline Pharmacy,Tinana Place Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.778053
-27.7291149,153.2086431,,Item 133,"Supermarket 'Mount Warren Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 752 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.75,TerryWhite Chemmart Beenleigh,Mount Warren Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.779052
-23.4427119,144.2439645,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 516 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.52,Guardian,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.780052
-24.8919768,152.359561,,Item 133,"Supermarket 'FoodWorks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 411 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.41,IWC Pharmacy Bundaberg,FoodWorks,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.781052
-28.0161841,153.1622698,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 234 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.23,TerryWhite Chemmart Canungra,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.782052
-27.9314288,151.9068975,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 169 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.17,Clifton Pharmacy,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.783053
-27.8746056,151.266232,,Item 133,"Supermarket 'Millmerran Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 402 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.40,Millmerran Pharmacy,Millmerran Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T22:02:22.785054
-27.7016859,153.2104566,,Item 134,"Shopping centre 'Eagleby Central Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.21,Eagleby Chempro Chemist,Eagleby Central Shopping Centre,shopping_centre,,QLD,2026-02-14T22:02:22.786052
-27.7405676,153.1917651,,Item 134,"Shopping centre 'Windaroo Village Shopping Center' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,1.41,Chempro Chemist,Windaroo Village Shopping Center,shopping_centre,,QLD,2026-02-14T22:02:22.787053
-28.6537736,151.9353153,,Item 134,"Shopping centre 'Stanthorpe Plaza' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.24,Granite Belt Pharmacy,Stanthorpe Plaza,shopping_centre,,QLD,2026-02-14T22:02:22.788053
-24.8593053,152.3442781,,Item 134,"Shopping centre 'Liberty Shop' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.47,Ramsay Pharmacy North Bundaberg,Liberty Shop,shopping_centre,,QLD,2026-02-14T22:02:22.789053
-26.6882311,152.9598084,,Item 134,"Shopping centre 'SPAR Palmwoods' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.30,Capital Chemist Palmwoods,SPAR Palmwoods,shopping_centre,,QLD,2026-02-14T22:02:22.790052
-27.4740889,153.0117452,,Item 134,"Shopping centre 'Triton Food Brokers' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.28,West End Discount Drug Store,Triton Food Brokers,shopping_centre,,QLD,2026-02-14T22:02:22.791052
-27.501814850000002,152.975833,,Item 134,"Shopping centre 'Indooroopilly Junction' (GLA 10,000 sqm, est. 40 tenants) with supermarket but no pharmacy. Borderline: 40 est. tenants, supermarket size uncertain | Shopping centre 'Hotel Indooroopilly' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.35,Indooroopilly Day & Night Pharmacy,Indooroopilly Junction,shopping_centre,,QLD,2026-02-14T22:02:22.792052
-27.4686374,152.9870831,,Item 134,"Shopping centre 'Bradboy' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,1.02,Rosalie Village Pharmacy,Bradboy,shopping_centre,,QLD,2026-02-14T22:02:22.793052
-27.5609131,153.0839643,,Item 134,"Shopping centre 'Palmdale Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.26,Healthyworld Pharmacy Garden City Lower Level,Palmdale Shopping Centre,shopping_centre,,QLD,2026-02-14T22:02:22.794052
-27.4221155,153.0637716,,Item 134,"Shopping centre 'Hendra Hardware' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.88,Oriel Park Pharmacy,Hendra Hardware,shopping_centre,,QLD,2026-02-14T22:02:22.795053
-27.9702055,153.4128951,,Item 134,"Shopping centre 'Southport Central Building G' (GLA 12,000 sqm, est. 48 tenants) with supermarket but no pharmacy. Borderline: 48 est. tenants, supermarket size uncertain",55%,0.26,Chemist Warehouse,Southport Central Building G,shopping_centre,,QLD,2026-02-14T22:02:22.797052
-19.2752769,146.7707113,,Item 134,"Shopping centre 'Warrina Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.84,Chemist Warehouse,Warrina Shopping Centre,shopping_centre,,QLD,2026-02-14T22:02:22.798052
-27.2603541,152.0556899,,Item 134,"Shopping centre 'Baileys Hardware' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.24,Crows Nest Pharmacy,Baileys Hardware,shopping_centre,,QLD,2026-02-14T22:02:22.799052
-26.7889633,153.1386109,,Item 134,"Shopping centre 'Solemer Place' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.59,Pharmacy for Life Dicky Beach,Solemer Place,shopping_centre,,QLD,2026-02-14T22:02:22.800053
-27.6037776,152.7618033,,Item 134,"Shopping centre 'Market Organics' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.53,Healthyworld Pharmacy Riverlink,Market Organics,shopping_centre,,QLD,2026-02-14T22:02:22.801053
-26.80496575,153.135405,,Item 134,"Shopping centre 'Nina Court' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Frizzo's Buildings' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.28,Star Discount Chemist Caloundra,Nina Court,shopping_centre,,QLD,2026-02-14T22:02:22.802053
-27.564359449999998,153.03956425,,Item 134,"Shopping centre 'Reliance Fresh' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Una Bella Pizza' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,1.24,Salisbury Chempro Chemist,Reliance Fresh,shopping_centre,,QLD,2026-02-14T22:02:22.803053
